year,idrbd,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
2017,8446,8,ESCUELA REPUBLICA DEL PARAGUAY,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,8447,6,ESCUELA AGUA FRESCA,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,8448,4,ESCUELA PEDRO SARMIENTO DE GAMBOA,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53198295,-70936948,1,10,110,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
2017,8449,2,ESCUELA ELBA OJEDA GOMEZ,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53057174,-70859981,1,10,110,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
2017,8450,6,ESCUELA DELLAMIRA REBECA AGUILAR,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53097049,-70879508,1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,8452,2,ESCUELA DE PUERTO HARRIS,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,1,-53834997,-7045337,0,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8453,0,ESCUELA ESTANCIA ESMERALDA,,,9,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,8454,9,INSTITUTO DON BOSCO,,80230500,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53155422,-70902695,1,10,110,510,0,0,0,0,0,0,1,1,2,,$1.000 A $10.000,$10.001 A $25.000
2017,8455,7,LICEO MARIA AUXILIADORA,,70083600,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53160863,-70906002,0,10,110,310,0,0,0,0,0,0,1,1,2,,GRATUITO,$50.001 A $100.000
2017,8456,5,ESCUELA TECNICA SAGRADA FAMILIA,,70083600,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,8457,3,INSTITUTO SAGRADA FAMILIA,,70083600,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53158438,-70901347,0,10,110,410,610,0,0,0,0,0,1,1,2,,$1.000 A $10.000,$25.001 A $50.000
2017,8458,1,ESCUELA PARTICULAR LA MILAGROSA,,70200200,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53158069,-70940386,1,10,110,310,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,8460,3,LICEO SALESIANO SAN JOSE,,80230500,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,8463,8,THE BRITISH SCHOOL,,83960200,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,4,3,0,-53160132,-70911729,0,10,110,310,0,0,0,0,0,0,1,1,7,ANGLICANA,MAS DE $100.000,MAS DE $100.000
2017,8464,6,COLEGIO ALEMAN,,82091500,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,4,3,0,-53131524,-70889783,0,10,110,310,0,0,0,0,0,0,1,1,7,NO CONFESIONAL,MAS DE $100.000,MAS DE $100.000
2017,8467,0,BERNARDO DE BRUYNE,,69251400,1,12,121,12103,RIO VERDE,121,MAGALLANES,2,1,1,-52650559,-71463148,0,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8468,9,ESCUELA DIEGO PORTALES,,69251200,1,12,121,12102,LAGUNA BLANCA,121,MAGALLANES,2,1,1,-52427262,-71415182,1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8470,0,ESCUELA PUNTA DELGADA,,69251500,1,12,121,12104,SAN GREGORIO,121,MAGALLANES,2,1,1,-52315994,-69689951,0,10,110,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
2017,8473,5,ESCUELA POSESION,,69251500,1,12,121,12104,SAN GREGORIO,121,MAGALLANES,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,8474,3,LICEO POLIVALENTE HERNANDO DE MAGALLANES,,69250300,1,12,123,12301,PORVENIR,121,MAGALLANES,2,1,0,-53291281,-70373114,1,310,363,610,0,0,0,0,0,0,1,1,7,CAT�LICA Y EVANGELICA,GRATUITO,GRATUITO
2017,8475,1,ESCUELA LIBERTADOR BDO. O�HIGGINS R.,,69250300,1,12,123,12301,PORVENIR,121,MAGALLANES,2,1,0,-53296083,-70372086,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8478,6,ESC. PARTICULAR MARIA AUXILIADORA,,80230500,1,12,123,12301,PORVENIR,121,MAGALLANES,3,2,0,-532949825,-703674797,0,0,0,0,0,0,0,0,0,0,0,3,2,,GRATUITO,$10.001 A $25.000
2017,8479,4,ESCUELA CERRO SOMBRERO,,69251300,1,12,123,12302,PRIMAVERA,121,MAGALLANES,2,1,1,-52776203,-69291914,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8480,8,ESCUELA CULLEN,,,9,12,123,12302,PRIMAVERA,121,MAGALLANES,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,8482,4,ESCUELA IGNACIO CARRERA PINTO,,69251600,1,12,123,12303,TIMAUKEL,121,MAGALLANES,2,1,1,-53639029,-69646659,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8483,2,LICEO DONALD MC-INTYRE GRIFFITHS,,69254400,1,12,122,12201,CABO DE HORNOS,121,MAGALLANES,2,1,0,-54934797,-6760534,1,10,110,310,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,GRATUITO
2017,8484,0,ESCUELA PUERTO TORO,,69254400,1,12,122,12201,CABO DE HORNOS,121,MAGALLANES,2,1,1,-55083168,-67076216,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8486,7,ESCUELA VILLA LAS ESTRELLAS,,60901000,1,12,122,12202,ANTARTICA,121,MAGALLANES,2,1,0,-62200997,-58964631,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,11678,5,LICEO ADVENTISTA,,65102263,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53138691,-70889112,0,10,110,310,0,0,0,0,0,0,1,1,7,ADVENTISTA DEL 7� DIA,GRATUITO,$50.001 A $100.000
2017,11680,7,COLEGIO CHARLES DARWIN,,79756630,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53138348,-70897724,1,10,110,310,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,$50.001 A $100.000
2017,11681,5,COLEGIO MIGUEL DE CERVANTES,,79948380,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,4,3,0,-53154893,-70911601,0,10,110,310,0,0,0,0,0,0,1,1,7,ABIERTO A TODAS LAS RELIGIONES Y TAMBIEN A LOS AGN,MAS DE $100.000,MAS DE $100.000
2017,11682,3,CEN DE CAP LAB LOS RETAMILLOS,,,9,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,11685,8,SOCIEDAD EDUCACIONAL  LA ARAUCANA,,96847590,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,4,3,0,-5316215,-7090274,0,0,0,0,0,0,0,0,0,0,0,1,1,,$50.001 A $100.000,$50.001 A $100.000
2017,11686,6,ESCUELA HEROES DE LA CONCEPCION,,69251700,1,12,124,12402,TORRES DEL PAINE,121,MAGALLANES,2,1,1,-5117784739,-7295808377,0,0,0,0,0,0,0,0,0,0,0,2,9,,GRATUITO,SIN INFORMACION
2017,11687,4,ESCUELA REPUBLICA ARGENTINA,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53147647,-7092719,1,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,11688,2,18 DE SEPTIEMBRE,,,9,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,16892,0,CENTRO DE ESTUDIO DE LA PATAGONIA,,65144495,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-5316428,-70905959,0,363,0,0,0,0,0,0,0,0,1,1,9,,SIN INFORMACION,SIN INFORMACION
2017,16895,5,COLEGIO MARIA AUXILIADORA,,65115768,1,12,123,12301,PORVENIR,121,MAGALLANES,3,2,0,-53295302,-70367498,1,10,110,0,0,0,0,0,0,0,1,1,9,,SIN INFORMACION,SIN INFORMACION
2017,20327,0,ESCUELA ESPECIAL DE LENGUAJE `PASITOS`,,65143856,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,,,0,214,0,0,0,0,0,0,0,0,1,1,9,,SIN INFORMACION,SIN INFORMACION
2017,24300,0,LICEO GABRIELA MISTRAL,,71165800,1,12,124,12401,NATALES,121,MAGALLANES,1,1,0,-51724113,-72506816,1,310,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24301,9,ESCUELA PARVULARIA PETER PAN,,,9,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,24302,7,ESCUELA GENERAL MANUEL BULNES P.,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53174349,-70937739,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24303,5,LICEO NOBELIUS,,96547110,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,4,3,0,-53138865,-70880418,0,110,310,0,0,0,0,0,0,0,1,1,7,CRISTIANA AMPLIA,$25.001 A $50.000,MAS DE $100.000
2017,24305,1,COLEGIO PIERRE FAURE,,78198910,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53168715,-70915836,1,10,110,310,0,0,0,0,0,0,1,1,2,,$1.000 A $10.000,$50.001 A $100.000
2017,24307,8,LICEO JUAN BAUTISTA CONTARDI,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53146213,-70886497,1,10,110,310,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24310,8,ESCUELA PARVULARIA PEDRO AGUIRRE CERDA,,70373100,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-5316162,-70913635,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,24311,6,COLEGIO FRANCES,,65143968,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53166664,-70911436,0,10,110,0,0,0,0,0,0,0,1,1,2,,GRATUITO,$50.001 A $100.000
2017,24312,4,CENTRO DE CAPAC. LABORAL LEON HUMBERTO SEGUEL,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53151095,-70911881,0,212,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24313,2,ESCUELA VILLA LAS NIEVES,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53124665,-70879514,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24314,0,COLEGIO CRUZ DEL SUR,,78611900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,4,3,0,-53155464,-7090512,0,10,110,310,0,0,0,0,0,0,1,1,1,,MAS DE $100.000,MAS DE $100.000
2017,24315,9,CENTRO INTEGRAL DE EDUCACION DE ADULTOS,,,9,12,124,12401,NATALES,121,MAGALLANES,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,24316,7,LICEO POLITEC.CARDENAL RAUL SILVA HENRIQUEZ,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53136319,-70923304,1,410,510,610,810,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24317,5,COLEGIO PUERTO NATALES,,78402090,1,12,124,12401,NATALES,121,MAGALLANES,3,2,0,-51729656,-7248751,1,10,110,310,0,0,0,0,0,0,1,1,1,,GRATUITO,$50.001 A $100.000
2017,24318,3,ESCUELA PADRE ALBERTO HURTADO CRUCHAGA,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53167183,-70945495,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24319,1,COLEGIO PUNTA ARENAS,,79963860,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53140065,-70889262,0,10,110,310,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,$50.001 A $100.000
2017,24320,5,TALLER LABORAL DE UNPADE,,65119253,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53121326,-70901816,0,212,0,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,GRATUITO
2017,24321,3,ESCUELA ESPECIAL CLUB DE LEONES CRUZ DEL SUR,,65144767,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53143005,-70880704,0,212,214,215,0,0,0,0,0,0,1,1,7,NINGUNA,GRATUITO,GRATUITO
2017,24322,1,ESCUELA BASICA RURAL SENO OBSTRUCCION,,71165800,1,12,124,12401,NATALES,121,MAGALLANES,1,1,1,-52210058,-72477604,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24324,8,GREEN HILL COLLEGE,,76116486,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,4,3,0,-53157824,-70905434,0,10,110,310,0,0,0,0,0,0,1,1,2,,$50.001 A $100.000,$50.001 A $100.000
2017,24325,6,ESCUELA RURAL CERRO GUIDO,,69251700,1,12,124,12402,TORRES DEL PAINE,121,MAGALLANES,2,1,1,-50939998,-72454912,1,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24327,2,LICEO EXPERIMENTAL UMAG,,65471020,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53151674,-70911637,0,110,310,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,$50.001 A $100.000
2017,24328,0,ESCUELA PARVULARIA MONITO DE NIEVE,17777113,,0,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,24329,9,LICEO SAN JOSE,,80230500,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53161717,-70911051,1,10,110,310,0,0,0,0,0,0,1,1,2,,$1.000 A $10.000,$50.001 A $100.000
2017,24330,2,FUNDACI�N PARA EL DESARROLLO,,65115768,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53160033,-70932367,0,165,363,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24331,0,ESCUELA ESPECIAL DE LENGUAJE IERUN TALJ,,65142425,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-5315039,-70894666,0,214,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,24332,9,CEIA CARLOS YANEZ MOYA,,71165800,1,12,124,12401,NATALES,121,MAGALLANES,1,1,0,-51720649,-72496564,1,165,167,363,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24333,7,ESCUELA ESPECIAL CLUB DE LEONES CRUZ DEL SUR,,65144767,1,12,124,12401,NATALES,121,MAGALLANES,3,2,0,-51728849,-72483077,0,212,214,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24334,5,ESCUELA PARVULARIA JOSH KEE,,70931900,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,1,1,0,-53142549,-70913265,0,10,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24335,3,ESC. ESP. DE LENGUAJE NUEVO SOL,,65114849,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53163829,-70929723,0,214,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24336,1,ESC. ESP. DE LENGUAJE SANTA LAURA,,65144587,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53148794,-70918118,0,214,217,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,24338,8,COLEGIO LUTERANO,,65079433,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-5313864,-7089684,1,10,110,310,0,0,0,0,0,0,1,1,7,LUTERANA,GRATUITO,$50.001 A $100.000
2017,24339,6,ESC. ESP. DE TRASTORNOS DE LA COMUNICACION AL,,65114845,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53148475,-70911714,0,217,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24341,8,ESCUELA PAMPA GUANACO,,69251600,1,12,123,12303,TIMAUKEL,121,MAGALLANES,2,1,1,-54052232,-6880295,0,110,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,24342,6,ESCUELA ESPECIAL DE LENGUAJE RAYITO DE LUZ,,65142601,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-5315665,-70943195,0,214,0,0,0,0,0,0,0,0,1,1,7,NINGUNA,GRATUITO,GRATUITO
2017,40124,2,ESC. ESP. LENG. JOSE GRIMALDI ACOTTO,,65142503,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53167691,-70923205,0,214,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,40217,6,ESCUELA ESPECIAL CLUB DE LEONES CRUZ DEL SUR,,65144767,1,12,123,12301,PORVENIR,121,MAGALLANES,3,2,0,-53293586,-70369603,0,214,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,40262,1,ESCUELA ESPECIAL DE LENGUAJE ULTIMA ESPERANZA,,65134844,1,12,124,12401,NATALES,121,MAGALLANES,3,2,0,-5173641,-72491641,0,214,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,40311,3,COLEGIO CAUPOLICAN,,76074031,1,12,123,12301,PORVENIR,121,MAGALLANES,3,2,0,-53295397,-70354744,0,0,0,0,0,0,0,0,0,0,0,2,2,,GRATUITO,GRATUITO
2017,40360,1,ESCUELA ESPECIAL MI MUNDO,,65142665,1,12,121,12101,PUNTA ARENAS,121,MAGALLANES,3,2,0,-53149088,-70909628,0,212,0,0,0,0,0,0,0,0,1,1,2,,GRATUITO,GRATUITO
2017,1646,2,COLEGIO CRISTIANO SAN LUCAS,,,9,13,131,13126,QUINTA NORMAL,134,SANTIAGO PONIENTE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,6880,2,COLEGIO ANGLO AMERICAN INTERNATIONAL,,,9,13,131,13115,LO BARNECHEA,133,SANTIAGO ORIENTE,4,3,0,,,0,0,0,0,0,0,0,0,0,0,0,3,9,,SIN INFORMACION,SIN INFORMACION
2017,8485,9,LICEO INSTITUTO NACIONAL,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-334448709,-7065030401,0,110,310,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8487,5,LICEO JAVIERA CARRERA,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3343921052,-7065729306,0,110,310,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8488,3,LICEO ISAURA DINATOR DE GUZMAN,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3344560481,-7067929193,0,110,310,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,GRATUITO
2017,8489,1,LICEO BICENTENARIO TERESA PRATS,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3347070985,-7064581436,0,110,310,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8490,5,LICEO NRO 2 MIGUEL LUIS AMUNATEGUI,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3344366876,-7067585032,0,110,310,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8491,3,LICEO DE APLICACION RECTOR JORGE E SCHNE,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3344093916,-7066271986,0,110,165,310,363,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8492,1,LICEO MANUEL BARROS BORGONO,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3346696349,-7064888825,0,310,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8494,8,LICEO VALENTIN LETELIER,,69254800,1,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,-3342673966,-7064545088,1,310,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8495,6,LICEO CONFEDERACION SUIZA,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-33451304,-7063777581,1,310,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8496,4,LICEO POLIV.LIB. GRAL JOSE DE SAN MARTIN,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3345613414,-7065322898,1,310,610,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8497,2,LICEO GABRIELA MISTRAL,,69255500,1,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,-334160467,-7065675624,1,10,110,165,310,363,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8498,0,LICEO DARIO SALAS,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-33455643,-7066915552,0,110,310,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,GRATUITO
2017,8499,9,INTERNADO NACIONAL BARROS ARANA,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-334388735,-7068307302,1,110,310,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8500,6,LICEO INDUSTRIAL ELIODORO GARCIA ZEGERS,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3343735876,-7066281847,1,510,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8501,4,LICEO POLITEC. PDTE. GABRIEL GONZALEZ VIDELA,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3345007738,-7063732245,1,410,463,610,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8502,2,LICEO COMERCIAL LUIS CORREA PRIETO,,71499900,1,13,131,13127,RECOLETA,137,SANTIAGO NORTE,5,4,0,-3342213647,-7064351607,0,310,410,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8503,0,INST.SUP.DE COMERCIO EDUARDO FREI M.,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3344209714,-7065630131,0,110,410,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,GRATUITO
2017,8504,9,LICEO TECNICO A N� 27 CLELIA CLAVEL DINAT,,71499900,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,5,4,0,-3344304697,-7067052414,0,310,610,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,GRATUITO
2017,8505,7,LICEO POLIVALENTE A-28 EMILIA TORO DE BAL,,70729100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,5,4,0,-3344102149,-7067965152,0,410,610,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,GRATUITO
2017,8506,5,INSTITUTO COMERCIAL ELIODORO DOMINGUEZ DOMINGUEZ,,60911000,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,5,4,0,-3343851658,-7067837947,0,310,410,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8507,3,LICEO COMERCIAL JOAQUIN VERA MORALES,,71499900,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,5,4,0,-3345549342,-7066865263,0,310,410,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8508,1,LICEO POLIVALENTE JUAN A.RIOS,,69071000,1,13,131,13126,QUINTA NORMAL,134,SANTIAGO PONIENTE,2,1,0,-3343160766,-7068697808,0,310,410,0,0,0,0,0,0,0,1,1,1,,$1.000 A $10.000,GRATUITO
2017,8510,3,LICEO PAULA JARAQUEMADA,,69254800,1,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,-3342596186,-7064693479,1,310,0,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8511,1,LICEO EXPERIMENTAL ARTISTICO B-65,,71485800,1,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,5,4,0,-3343229408,-7068769941,0,110,910,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8513,8,ESC. BAS. REPUBLICA ORIENTAL DE URUGUAY,,69070100,1,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,2,1,0,-3344986649,-7064029999,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8514,6,LICEO ROSA ESTER ALESANDRI RODRIGUEZ,,69255500,1,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,-3340979197,-7066251778,1,10,110,310,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8515,4,ESCUELA BASICA CORNELIA OLIVARES,,69255500,1,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,-3342314179,-7065681424,1,10,110,0,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
2017,8518,9,LICEO ESTACION CENTRAL,,69254300,1,13,131,13106,ESTACION CENTRAL,134,SANTIAGO PONIENTE,2,1,0,-3345660624,-7069843202,1,10,110,310,0,0,0,0,0,0,1,1,1,,GRATUITO,GRATUITO
